rio	campanha	ponto	data	iqa	iet	grupo	parametro	classe	unidade	padrao_legal	valor	lat	lon
BURANHEM	Campanha 1 - 2022	FBS-BRH-450	10/03/2022	54	55	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,28	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2022	FBS-BRH-450	10/03/2022	54	55	Químicos - Água	Ortofosfato solúvel	Classe 2 - Doce	mg P/L	NE	<0,02	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2022	FBS-BRH-450	10/03/2022	54	55	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	5,69	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2022	FBS-BRH-450	10/03/2022	54	55	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,03	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	1,09	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	6,8X10	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	29	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	100,7	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	56	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	58	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	26,7	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	6,1	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Químicos - Água	% Saturação de Oxigênio Dissolvido	Classe 2 - Doce	%	NE	78	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	15,9	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Químicos - Água	Cloreto	Classe 2 - Doce	mg Cl/L	NE	17,3	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	47,7	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Químicos - Água	Nitrogênio Nitrato	Classe 2 - Doce	mg N-NO3/L	Máximo 10	<0,06	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	0,6	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,2	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Químicos - Água	Ortofosfato solúvel	Classe 2 - Doce	mg P/L	NE	<0,02	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	7,23	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2022	FBS-BRH-450	09/06/2022	78	50	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	<0,02	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	1,26	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	2,3X10^2	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	31	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	95,1	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	91	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	55	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	29,1	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	2,6	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Químicos - Água	% Saturação de Oxigênio Dissolvido	Classe 2 - Doce	%	NE	81	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	17,3	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,2	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	7,14	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2022	FBS-BRH-450	13/10/2022	76	51	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	<0,02	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	1,46	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	4,6X10^2	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	28	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	79,7	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	51	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	130	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	<50	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	27	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	71,7	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	9,8	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	53,1	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,3	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	6,28	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2022	FBS-BRH-450	25/11/2022	64	54	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,06	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	1,03	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	7,9X10^2	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	28	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	86,8	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	72	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	50	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	26,2	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	8,8	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Químicos - Água	% Saturação de Oxigênio Dissolvido	Classe 2 - Doce	%	NE	68,9	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	15,6	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	3	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	5,59	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	8,19	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2023	FBS-BRH-450	24/05/2023	68	51	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,03	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	0,76	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	7,8X10	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	28	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	98,3	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	118	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	57	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	26,5	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	7,2	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Químicos - Água	% Saturação de Oxigênio Dissolvido	Classe 2 - Doce	%	NE	78,6	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	15,5	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,35	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	7,06	-16,4241667	-39,3536111
BURANHEM	Campanha 3 - 2023	FBS-BRH-450	19/09/2023	78	49	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	<0,02	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	1,46	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	>1,6X10^4	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	32	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	114	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	59	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	63	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	30,4	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	4,5	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	19,3	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	5,4	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	8,16	-16,4241667	-39,3536111
BURANHEM	Campanha 4 - 2023	FBS-BRH-450	09/11/2023	59	51	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	<0,02	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	1,46	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	9,2X10^3	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	29	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	97,7	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	189	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	<50	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	28,4	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	28,7	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	19,9	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	0,7	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	1,2	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,05	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	7,57	-16,4241667	-39,3536111
BURANHEM	Campanha 1 - 2024	FBS-BRH-450	20/02/2024	59	54	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,05	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2024	FBS-BRH-450	30/05/2024	65	50	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	0,76	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2024	FBS-BRH-450	30/05/2024	65	50	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	7,9X10^2	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2024	FBS-BRH-450	30/05/2024	65	50	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	30	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2024	FBS-BRH-450	30/05/2024	65	50	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	99,1	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2024	FBS-BRH-450	30/05/2024	65	50	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2024	FBS-BRH-450	30/05/2024	65	50	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2024	FBS-BRH-450	30/05/2024	65	50	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	<50	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2024	FBS-BRH-450	30/05/2024	65	50	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	<50	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2024	FBS-BRH-450	30/05/2024	65	50	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	27,9	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2024	FBS-BRH-450	30/05/2024	65	50	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	9	-16,4241667	-39,3536111
BURANHEM	Campanha 2 - 2024	FBS-BRH-450	30/05/2024	65	50	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	17,7	-16,4241667	-39,3536111
